CustomerID,total_compras
14199,185.4
16097,185.05
13482,184.64
17680,184.4
16433,184.26
15124,184.19
14326,183.85
16680,183.7
14059,183.6
13460,183.44
13059,183.4
17772,182.77
14082,182.25
18119,181.12
16594,181.09
15886,181.09
15945,181.0
15292,180.94
16835,180.85
18280,180.6
13710,180.48
15041,180.35
13598,180.17
12622,180.1
18147,179.34
15895,179.17
15454,179.1
16990,179.0
14705,179.0
15139,178.96
16620,178.96
15262,178.95
13778,178.7
17879,178.52
17253,178.26
17356,178.22
18282,178.05
16403,177.5
13618,177.34
12618,177.31
13072,177.15
12923,176.97
17947,176.68
14287,176.63
12509,176.5
18274,175.92
17582,175.27
16144,175.2
17331,175.2
18010,174.8
14355,174.4
14518,174.37
13560,174.37
15335,173.97
18278,173.9
16861,173.76
14798,173.74
16565,173.7
12441,173.55
15565,173.16
15670,173.05
14693,172.9
18048,172.29
13922,172.25
13690,172.25
12442,172.06
14536,171.8
16773,171.59
17245,171.45
15432,171.19
17542,170.75
14860,170.32
18058,170.16
15016,170.04
16921,169.79
13962,169.55
14218,169.48
18004,169.47
12367,168.9
14578,168.63
18269,168.6
17367,168.4
18099,168.31
15888,168.31
16282,168.3
17737,168.24
15986,168.12
12551,168.0
15374,168.0
18088,167.67
17561,167.62
16952,167.61
15920,167.5
16405,167.25
18014,166.42
14295,166.2
17650,166.08
12817,166.04
14485,165.75
14552,165.07
18042,165.05
15316,165.0
13470,165.0
15904,164.68
17535,164.4
13603,164.34
12920,164.23
18200,163.8
14354,163.62
17110,163.3
13223,163.2
16406,163.07
15167,163.0
16517,162.7
15733,162.3
15325,162.29
16932,161.94
17600,161.67
15458,161.64
16113,161.38
14362,161.2
14204,161.03
14237,161.0
14089,161.0
13229,160.95
15852,160.71
17344,160.57
12573,160.54
18203,160.42
18146,160.35
14714,160.19
12966,160.18
13420,159.85
16213,159.0
18224,158.95
13937,158.85
17165,158.68
15160,158.16
15348,158.04
15988,158.03
17556,157.9
14799,157.7
14148,157.2
17128,157.09
14585,157.05
17118,157.02
15007,156.91
14406,156.75
15438,156.58
15263,156.51
13898,155.93
17871,155.9
17899,155.8
14813,155.43
17832,155.37
12738,155.35
16720,155.24
15447,155.17
13809,155.05
14368,155.0
14046,154.99
17698,154.95
15740,154.88
17026,154.83
15226,154.41
17517,153.94
17286,153.92
16351,153.9
12602,153.12
17714,153.0
16248,152.94
17984,152.68
18138,152.65
14066,152.55
17707,152.4
13514,152.2
14039,152.2
17898,152.06
16617,151.85
16412,151.83
14208,151.74
13462,151.5
16461,151.42
13697,151.3
16337,151.05
14073,151.04
15717,150.3
17234,149.89
15869,149.64
17946,149.58
18262,149.48
15748,149.31
15435,149.29
13003,149.05
17549,148.86
15526,148.44
17859,148.21
14968,147.59
14098,147.35
14037,147.2
12864,147.12
15503,147.09
17030,146.87
14238,146.85
16893,145.93
12565,145.92
17935,145.79
13866,145.67
15937,145.35
16598,145.05
17524,145.0
16852,144.91
12974,144.8
14109,144.2
17186,144.0
12587,144.0
17578,143.46
15705,143.1
13299,142.5
16287,142.5
13584,142.4
14386,142.4
13561,141.86
14041,141.41
15388,140.54
13483,140.34
14494,139.56
16483,139.35
17718,139.35
14772,139.26
18209,139.1
15135,139.05
13273,138.98
12902,138.68
14581,138.6
17122,138.32
13716,138.28
15663,138.14
12512,138.03
16050,137.9
13279,137.75
17709,137.45
15836,137.37
14483,137.1
17468,137.0
15691,136.8
14247,136.77
17972,136.04
16462,136.0
12968,135.95
15042,135.93
14889,135.9
15419,135.86
15174,135.75
16114,135.75
16665,135.4
15276,135.31
12851,135.18
13364,134.96
16055,134.8
14340,134.7
15562,134.55
14174,134.46
12837,134.1
14280,134.04
16424,133.56
14349,133.5
12445,133.4
17881,133.35
15709,133.25
17647,133.06
17785,131.94
14438,131.9
17297,131.78
17455,131.7
14795,131.45
15844,130.74
16679,129.75
16611,129.49
16623,129.45
16828,128.5
15543,127.86
17359,127.86
13781,127.84
15578,127.1
15923,127.08
14962,126.7
16414,126.25
15463,126.14
16988,126.12
12814,125.92
13522,125.8
14861,125.79
14890,125.65
15017,125.58
12531,125.22
17148,124.88
16849,124.57
16569,124.2
14495,123.8
16658,123.24
15917,123.1
17967,123.07
13519,122.75
14413,122.7
13876,122.7
13638,122.64
14165,122.54
14076,122.47
16073,122.4
18018,122.14
13244,121.74
13182,121.18
15049,121.17
15512,121.0
13002,120.95
17446,120.9
18015,120.03
14259,120.0
14314,120.0
14453,119.93
16542,119.62
15266,119.3
16666,118.98
15843,118.95
17079,118.8
14155,118.75
13581,118.0
13193,117.88
12929,117.85
17654,117.55
16959,117.35
13877,117.24
17117,116.2
17601,116.01
13170,116.01
14143,115.8
15350,115.65
13067,115.46
18027,115.31
14972,114.77
13188,114.6
14632,114.56
16247,114.56
14974,114.39
17852,114.34
17219,114.23
14652,114.18
12938,114.14
14582,114.11
12651,114.0
14457,113.64
15445,113.5
17217,113.5
18105,113.48
16913,113.44
15280,113.12
14689,112.8
13161,112.75
16697,112.75
13807,112.6
18129,112.55
15610,112.46
17038,112.4
14271,112.32
17893,112.25
17900,112.2
12756,112.08
17274,111.98
17957,111.68
17887,111.35
18120,111.15
13508,110.97
13144,110.95
15537,110.92
15853,110.8
17349,110.75
16963,110.55
14641,110.46
12734,110.4
16792,110.38
18277,110.38
17901,110.38
17746,110.25
17836,110.21
16339,109.95
13133,109.8
16363,109.36
14699,109.13
14345,108.98
17639,108.5
16106,108.38
13226,108.21
12956,108.07
14661,107.95
16784,107.6
15395,107.45
16757,106.83
15168,106.56
15070,106.2
17791,106.1
16581,105.84
15775,104.9
14027,104.82
15607,104.76
15958,104.35
18174,104.0
17548,103.3
18255,103.3
14542,103.25
17962,102.83
18011,102.79
14836,102.45
14981,102.12
13948,102.0
15212,101.8
18068,101.7
16516,101.7
17643,101.55
16006,101.4
18086,101.34
13101,101.19
16344,101.1
16498,100.97
14946,100.9
17427,100.8
14371,100.5
13703,99.5
17939,99.14
15256,98.45
17538,98.42
17895,98.0
18033,97.97
15422,97.7
12984,97.5
17325,96.8
15216,96.6
14642,96.12
17024,95.85
18249,95.34
12548,95.2
16387,94.36
13651,94.2
15397,94.0
15428,93.78
18227,93.75
13283,93.66
17991,93.35
12821,92.72
14054,92.46
12789,91.85
13551,91.8
13160,91.8
12659,91.68
15488,91.32
14353,90.6
13947,90.6
18084,90.48
16506,90.3
15552,90.12
16597,90.04
14117,90.0
14219,89.94
14760,89.2
12686,89.14
14436,89.06
12353,89.0
15083,88.2
15180,87.5
13296,87.4
15541,85.13
13841,85.0
15729,85.0
13666,84.65
12401,84.3
17309,82.75
13006,81.57
17620,81.44
18281,80.82
16789,80.8
13967,80.7
17752,80.64
13747,79.6
16078,79.2
15753,79.2
17942,77.5
14785,77.4
13132,77.3
13992,76.8
14373,76.55
17536,76.5
13106,76.5
18113,76.32
14090,76.32
16148,76.32
15668,76.32
17995,76.1
17628,75.75
16610,75.66
13403,75.0
16468,74.9
18050,74.4
13095,74.4
17960,73.78
18032,73.5
12506,73.5
16171,73.2
17906,72.9
13686,72.0
13938,71.66
13185,71.4
17747,71.4
17022,71.0
18037,70.02
15863,68.84
14393,67.95
13684,67.23
17382,65.4
13130,64.0
13302,63.75
17263,63.44
14437,63.0
12665,63.0
14840,62.85
13218,62.64
15516,62.43
13194,60.7
17174,59.9
13391,59.8
13682,59.5
14957,58.49
13080,58.08
17775,56.4
15899,56.25
13366,56.16
16349,53.5
15504,52.83
14865,52.2
13832,52.2
14682,52.0
15313,52.0
17844,51.56
14351,51.0
13011,50.55
18184,49.8
14821,48.8
15603,48.48
16257,46.95
14080,45.6
15423,43.5
14300,43.2
15992,41.99
15178,40.5
14589,39.75
12977,39.24
16659,39.12
18019,38.45
12855,38.1
16162,37.4
17816,36.56
15940,35.8
14576,35.4
16856,35.4
17831,35.4
15744,34.8
16765,34.0
17408,32.65
13120,30.6
15657,30.0
17102,25.5
18268,25.5
17986,20.8
16953,20.8
16093,17.0
15823,15.0
17763,15.0
13307,15.0
16878,13.3
17956,12.75
16454,6.9
14792,6.2
16738,3.75
