CustomerID,gasto_total,num_transacciones,ticket_promedio_cliente,rank,row_number
13819,1140.35,36,31.68,1492,1492
16172,1140.21,69,16.52,1493,1493
17135,1139.73,52,21.92,1494,1494
17500,1138.0,5,227.6,1495,1495
17302,1135.63,79,14.38,1496,1496
17242,1135.04,40,28.38,1497,1497
15489,1134.28,50,22.69,1498,1498
16989,1133.25,12,94.44,1499,1499
17585,1133.07,214,5.29,1500,1500
13282,1132.14,37,30.6,1501,1501
13772,1132.13,177,6.4,1502,1502
13310,1132.03,72,15.72,1503,1503
13610,1131.88,226,5.01,1504,1504
15500,1131.56,68,16.64,1505,1505
13447,1129.14,59,19.14,1506,1506
14824,1127.71,29,38.89,1507,1507
12609,1126.85,60,18.78,1508,1508
14708,1126.37,28,40.23,1509,1509
17470,1125.07,78,14.42,1510,1510
14129,1123.86,52,21.61,1511,1511
15436,1122.53,329,3.41,1512,1512
13486,1122.41,69,16.27,1513,1513
17562,1122.38,63,17.82,1514,1514
16807,1121.59,67,16.74,1515,1515
16086,1121.39,39,28.75,1516,1516
15730,1120.88,70,16.01,1517,1517
17894,1119.81,193,5.8,1518,1518
14276,1119.74,64,17.5,1519,1519
13064,1119.49,69,16.22,1520,1520
12842,1118.99,34,32.91,1521,1521
15716,1118.81,118,9.48,1522,1522
17788,1117.9,5,223.58,1523,1523
13591,1117.13,58,19.26,1524,1524
14971,1116.57,160,6.98,1525,1525
16350,1116.47,57,19.59,1526,1526
12679,1113.02,48,23.19,1527,1527
17609,1112.22,237,4.69,1528,1528
16049,1111.79,312,3.56,1529,1529
14161,1110.52,108,10.28,1530,1530
14817,1110.34,63,17.62,1531,1531
15069,1109.53,70,15.85,1532,1532
12399,1108.65,59,18.79,1533,1533
15933,1107.46,74,14.97,1534,1534
16833,1106.53,47,23.54,1535,1535
12857,1106.4,46,24.05,1536,1536
14410,1105.07,193,5.73,1537,1537
14948,1101.97,63,17.49,1538,1538
17047,1100.9,65,16.94,1539,1539
14744,1099.98,26,42.31,1540,1540
15978,1098.78,49,22.42,1541,1541
13104,1098.48,20,54.92,1542,1542
17966,1098.43,68,16.15,1543,1543
16225,1096.32,134,8.18,1544,1544
16533,1095.56,177,6.19,1545,1545
13652,1095.08,63,17.38,1546,1546
15745,1094.59,62,17.65,1547,1547
15608,1093.68,60,18.23,1548,1548
13521,1093.65,436,2.51,1549,1549
18189,1090.24,68,16.03,1550,1550
13853,1090.14,23,47.4,1551,1551
12534,1089.18,63,17.29,1552,1552
15763,1086.92,61,17.82,1553,1553
13467,1083.71,99,10.95,1554,1554
17041,1081.57,70,15.45,1555,1555
14561,1080.76,69,15.66,1556,1556
16200,1080.62,179,6.04,1557,1557
13726,1079.66,42,25.71,1558,1558
15197,1079.61,32,33.74,1559,1559
12354,1079.4,58,18.61,1560,1560
13715,1079.34,105,10.28,1561,1561
14352,1078.96,47,22.96,1562,1562
16980,1078.96,87,12.4,1562,1563
16094,1078.23,63,17.11,1564,1564
16563,1077.74,19,56.72,1565,1565
13131,1073.3,44,24.39,1566,1566
15712,1072.36,53,20.23,1567,1567
15238,1071.99,50,21.44,1568,1568
13635,1071.03,62,17.27,1569,1569
17522,1070.71,73,14.67,1570,1570
13761,1070.65,70,15.3,1571,1571
14212,1070.48,9,118.94,1572,1572
17214,1069.12,103,10.38,1573,1573
16918,1068.82,128,8.35,1574,1574
15027,1066.15,35,30.46,1575,1575
17277,1065.35,69,15.44,1576,1576
14488,1064.28,46,23.14,1577,1577
17287,1064.11,124,8.58,1578,1578
12951,1064.07,63,16.89,1579,1579
15801,1063.95,64,16.62,1580,1580
12936,1063.9,62,17.16,1581,1581
12815,1063.46,47,22.63,1582,1582
14411,1063.0,14,75.93,1583,1583
16214,1062.75,44,24.15,1584,1584
15996,1060.68,130,8.16,1585,1585
15706,1060.56,55,19.28,1586,1586
17727,1060.25,66,16.06,1587,1587
18130,1059.39,70,15.13,1588,1588
14465,1058.62,130,8.14,1589,1589
13455,1058.34,46,23.01,1590,1590
14419,1058.06,206,5.14,1591,1591
15407,1056.44,153,6.9,1592,1592
14514,1055.35,73,14.46,1593,1593
15977,1054.73,65,16.23,1594,1594
16728,1054.67,269,3.92,1595,1595
12716,1053.49,69,15.27,1596,1596
14583,1052.55,330,3.19,1597,1597
16416,1051.4,71,14.81,1598,1598
12849,1050.89,51,20.61,1599,1599
14224,1050.12,118,8.9,1600,1600
15329,1049.7,57,18.42,1601,1601
14078,1049.37,65,16.14,1602,1602
15464,1048.85,157,6.68,1603,1603
15839,1048.49,62,16.91,1604,1604
15777,1047.11,21,49.86,1605,1605
16520,1046.57,156,6.71,1606,1606
14293,1046.56,61,17.16,1607,1607
17042,1044.38,98,10.66,1608,1608
15192,1044.32,51,20.48,1609,1609
14389,1043.46,45,23.19,1610,1610
15073,1043.41,54,19.32,1611,1611
12497,1043.1,14,74.51,1612,1612
14584,1042.26,100,10.42,1613,1613
13719,1041.68,60,17.36,1614,1614
18221,1041.61,64,16.28,1615,1615
15434,1041.48,55,18.94,1616,1616
14446,1039.58,293,3.55,1617,1617
16320,1038.46,56,18.54,1618,1618
16175,1037.59,58,17.89,1619,1619
12691,1035.8,32,32.37,1620,1620
16260,1035.45,18,57.53,1621,1621
13639,1033.34,40,25.83,1622,1622
17724,1033.0,40,25.83,1623,1623
12599,1032.58,62,16.65,1624,1624
12724,1031.41,53,19.46,1625,1625
17405,1031.41,82,12.58,1625,1626
13235,1031.07,58,17.78,1627,1627
12717,1030.98,55,18.75,1628,1628
13253,1030.4,36,28.62,1629,1629
17033,1030.14,28,36.79,1630,1630
15333,1028.56,16,64.29,1631,1631
16682,1028.0,30,34.27,1632,1632
15104,1027.44,69,14.89,1633,1633
13956,1026.42,152,6.75,1634,1634
16160,1025.44,20,51.27,1635,1635
14904,1025.44,69,14.86,1635,1636
15658,1024.1,48,21.34,1637,1637
17096,1022.13,48,21.29,1638,1638
14346,1021.58,60,17.03,1639,1639
13165,1021.48,42,24.32,1640,1640
12572,1020.42,60,17.01,1641,1641
13376,1019.76,53,19.24,1642,1642
18142,1019.52,15,67.97,1643,1643
12828,1018.71,56,18.19,1644,1644
14083,1018.43,181,5.63,1645,1645
12514,1017.68,51,19.95,1646,1646
13728,1016.14,63,16.13,1647,1647
13867,1015.29,61,16.64,1648,1648
12642,1013.26,47,21.56,1649,1649
12739,1013.04,38,26.66,1650,1650
17197,1013.01,29,34.93,1651,1651
14195,1012.0,7,144.57,1652,1652
14775,1011.9,60,16.87,1653,1653
16229,1010.6,47,21.5,1654,1654
13032,1010.18,71,14.23,1655,1655
16572,1009.6,57,17.71,1656,1656
16174,1009.55,23,43.89,1657,1657
17951,1008.54,20,50.43,1658,1658
17646,1008.39,51,19.77,1659,1659
14631,1006.98,41,24.56,1660,1660
13429,1006.8,67,15.03,1661,1661
17126,1004.75,260,3.86,1662,1662
14214,1004.38,67,14.99,1663,1663
13410,1003.06,28,35.82,1664,1664
12446,1002.31,57,17.58,1665,1665
12545,1000.39,50,20.01,1666,1666
15508,1000.27,92,10.87,1667,1667
18143,1000.16,61,16.4,1668,1668
12722,997.63,53,18.82,1669,1669
14540,996.26,76,13.11,1670,1670
15110,996.1,35,28.46,1671,1671
17594,993.18,50,19.86,1672,1672
16009,992.71,90,11.03,1673,1673
13363,992.5,60,16.54,1674,1674
14223,991.13,60,16.52,1675,1675
16232,990.88,37,26.78,1676,1676
17324,990.23,50,19.8,1677,1677
15062,987.86,57,17.33,1678,1678
18237,987.1,61,16.18,1679,1679
16376,987.01,125,7.9,1680,1680
13117,984.91,76,12.96,1681,1681
17144,984.57,48,20.51,1682,1682
12510,982.57,33,29.77,1683,1683
15133,982.42,29,33.88,1684,1684
14138,982.38,47,20.9,1685,1685
15071,982.07,26,37.77,1686,1686
16188,981.86,67,14.65,1687,1687
16907,981.65,151,6.5,1688,1688
16085,981.51,167,5.88,1689,1689
12541,981.18,52,18.87,1690,1690
18170,980.31,38,25.8,1691,1691
13509,979.72,44,22.27,1692,1692
15506,979.26,164,5.97,1693,1693
13350,979.12,40,24.48,1694,1694
15132,977.93,52,18.81,1695,1695
14920,977.77,57,17.15,1696,1696
15860,977.21,142,6.88,1697,1697
13026,975.36,40,24.38,1698,1698
14522,974.54,17,57.33,1699,1699
15449,974.52,60,16.24,1700,1700
12994,974.42,61,15.97,1701,1701
15747,974.04,93,10.47,1702,1702
18194,973.84,7,139.12,1703,1703
16419,972.23,51,19.06,1704,1704
13155,971.76,85,11.43,1705,1705
17100,971.74,65,14.95,1706,1706
17618,971.58,78,12.46,1707,1707
14256,969.06,53,18.28,1708,1708
15907,967.45,249,3.89,1709,1709
15793,965.61,12,80.47,1710,1710
12550,964.83,57,16.93,1711,1711
13138,962.39,63,15.28,1712,1712
14006,962.19,30,32.07,1713,1713
15156,961.49,55,17.48,1714,1714
14629,959.01,152,6.31,1715,1715
18192,957.97,45,21.29,1716,1716
13823,957.66,40,23.94,1717,1717
12697,957.59,41,23.36,1718,1718
15948,955.24,60,15.92,1719,1719
17244,954.9,31,30.8,1720,1720
17097,954.42,211,4.52,1721,1721
15835,954.09,50,19.08,1722,1722
16934,950.93,62,15.34,1723,1723
15421,950.36,53,17.93,1724,1724
16511,950.26,169,5.62,1725,1725
13636,949.12,63,15.07,1726,1726
12822,948.88,46,20.63,1727,1727
17044,948.48,6,158.08,1728,1728
13748,948.25,28,33.87,1729,1729
15787,948.05,206,4.6,1730,1730
12458,947.4,38,24.93,1731,1731
15707,945.58,214,4.42,1732,1732
17289,944.41,111,8.51,1733,1733
13261,944.1,9,104.9,1734,1734
12820,942.34,59,15.97,1735,1735
14075,942.26,43,21.91,1736,1736
15576,940.67,45,20.9,1737,1737
15289,939.78,58,16.2,1738,1738
17527,939.37,47,19.99,1739,1739
17227,939.32,47,19.99,1740,1740
16584,936.08,28,33.43,1741,1741
14140,935.05,66,14.17,1742,1742
16027,934.62,16,58.41,1743,1743
14081,934.52,153,6.11,1744,1744
12924,933.7,30,31.12,1745,1745
16657,933.62,208,4.49,1746,1746
13655,932.97,56,16.66,1747,1747
14532,932.85,64,14.58,1748,1748
18133,931.5,1,931.5,1749,1749
17552,930.41,49,18.99,1750,1750
14475,925.85,42,22.04,1751,1751
14231,925.71,50,18.51,1752,1752
17048,925.35,43,21.52,1753,1753
15312,924.85,47,19.68,1754,1754
13805,924.6,13,71.12,1755,1755
15654,922.53,21,43.93,1756,1756
13122,922.39,55,16.77,1757,1757
16551,922.12,32,28.82,1758,1758
13934,922.1,31,29.75,1759,1759
13035,921.88,27,34.14,1760,1760
17323,921.07,200,4.61,1761,1761
13984,920.51,16,57.53,1762,1762
17018,920.1,16,57.51,1763,1763
12652,919.98,48,19.17,1764,1764
13075,919.61,22,41.8,1765,1765
13549,918.2,51,18.0,1766,1766
15253,918.2,53,17.32,1766,1767
14015,917.34,20,45.87,1768,1768
14712,917.07,25,36.68,1769,1769
17236,916.13,105,8.73,1770,1770
14141,915.13,40,22.88,1771,1771
16216,914.93,37,24.73,1772,1772
16809,914.69,149,6.14,1773,1773
15587,913.68,9,101.52,1774,1774
12940,913.54,99,9.23,1775,1775
15364,913.19,29,31.49,1776,1776
14359,912.18,55,16.59,1777,1777
13782,912.0,115,7.93,1778,1778
13192,911.94,63,14.48,1779,1779
14289,911.26,47,19.39,1780,1780
18096,911.15,213,4.28,1781,1781
13689,910.0,6,151.67,1782,1782
15511,909.23,160,5.68,1783,1783
13038,908.46,28,32.45,1784,1784
14449,907.1,258,3.52,1785,1785
15480,905.5,45,20.12,1786,1786
15022,905.04,135,6.7,1787,1787
15807,903.9,48,18.83,1788,1788
17566,901.21,152,5.93,1789,1789
17848,901.2,51,17.67,1790,1790
16716,901.2,2,450.6,1790,1791
14625,899.63,53,16.97,1792,1792
17886,899.61,109,8.25,1793,1793
13662,897.76,53,16.94,1794,1794
17537,897.62,75,11.97,1795,1795
16361,896.66,106,8.46,1796,1796
15079,895.61,47,19.06,1797,1797
15865,895.13,40,22.38,1798,1798
15211,894.41,52,17.2,1799,1799
15066,893.59,42,21.28,1800,1800
12772,892.47,55,16.23,1801,1801
13515,891.12,59,15.1,1802,1802
15255,890.85,47,18.95,1803,1803
14240,890.34,42,21.2,1804,1804
17027,890.29,153,5.82,1805,1805
17007,889.93,52,17.11,1806,1806
14344,889.93,71,12.53,1806,1807
14623,889.25,134,6.64,1808,1808
17829,889.24,30,29.64,1809,1809
16347,887.65,92,9.65,1810,1810
16900,887.11,79,11.23,1811,1811
15822,885.47,33,26.83,1812,1812
17704,885.19,31,28.55,1813,1813
17109,885.04,117,7.56,1814,1814
15799,884.14,98,9.02,1815,1815
14597,883.15,55,16.06,1816,1816
18236,882.24,49,18.0,1817,1817
13037,881.07,48,18.36,1818,1818
15076,880.85,49,17.98,1819,1819
15653,877.44,6,146.24,1820,1820
14770,876.42,52,16.85,1821,1821
15100,876.0,3,292.0,1822,1822
13566,874.71,176,4.97,1823,1823
16513,874.59,35,24.99,1824,1824
13294,873.74,54,16.18,1825,1825
12847,871.54,91,9.58,1826,1826
15208,870.12,42,20.72,1827,1827
13200,870.09,46,18.92,1828,1828
13979,869.87,54,16.11,1829,1829
12694,869.67,37,23.5,1830,1830
13203,869.46,57,15.25,1831,1831
17649,868.49,52,16.7,1832,1832
14912,867.85,27,32.14,1833,1833
14715,867.38,71,12.22,1834,1834
16235,867.31,46,18.85,1835,1835
16121,867.11,212,4.09,1836,1836
14332,866.31,26,33.32,1837,1837
16567,865.6,35,24.73,1838,1838
13846,865.06,55,15.73,1839,1839
16221,864.86,97,8.92,1840,1840
12680,862.81,52,16.59,1841,1841
16266,861.89,61,14.13,1842,1842
12794,860.41,45,19.12,1843,1843
13339,860.12,54,15.93,1844,1844
14577,859.71,123,6.99,1845,1845
17064,859.35,62,13.86,1846,1846
14553,859.27,113,7.6,1847,1847
16163,856.6,6,142.77,1848,1848
13991,855.97,84,10.19,1849,1849
12693,855.91,39,21.95,1850,1850
16037,855.02,39,21.92,1851,1851
12878,854.99,47,18.19,1852,1852
17560,854.95,26,32.88,1853,1853
16877,853.72,159,5.37,1854,1854
14193,853.39,42,20.32,1855,1855
12379,852.24,40,21.31,1856,1856
16070,852.15,33,25.82,1857,1857
16020,851.01,46,18.5,1858,1858
12713,848.55,38,22.33,1859,1859
14657,848.22,126,6.73,1860,1860
13221,847.41,66,12.84,1861,1861
16924,846.75,83,10.2,1862,1862
16222,846.72,137,6.18,1863,1863
15965,845.64,122,6.93,1864,1864
14803,845.55,44,19.22,1865,1865
17624,843.48,50,16.87,1866,1866
15164,843.05,103,8.18,1867,1867
17929,843.0,5,168.6,1868,1868
13929,842.65,9,93.63,1869,1869
16108,842.5,48,17.55,1870,1870
16560,841.41,56,15.03,1871,1871
14862,841.2,48,17.53,1872,1872
17076,841.08,25,33.64,1873,1873
13940,839.14,49,17.13,1874,1874
17115,837.5,39,21.47,1875,1875
16554,837.1,52,16.1,1876,1876
15832,836.79,54,15.5,1877,1877
12728,836.33,46,18.18,1878,1878
16747,836.06,42,19.91,1879,1879
17169,835.78,54,15.48,1880,1880
17759,834.99,95,8.79,1881,1881
13835,834.57,55,15.17,1882,1882
17075,834.12,77,10.83,1883,1883
16644,833.78,62,13.45,1884,1884
15862,832.88,147,5.67,1885,1885
14644,830.76,26,31.95,1886,1886
13681,827.83,57,14.52,1887,1887
12461,826.88,35,23.63,1888,1888
12781,826.74,25,33.07,1889,1889
16494,826.53,50,16.53,1890,1890
17921,826.52,145,5.7,1891,1891
15525,825.92,178,4.64,1892,1892
12427,825.8,31,26.64,1893,1893
16869,825.42,128,6.45,1894,1894
16284,823.97,109,7.56,1895,1895
16164,822.48,34,24.19,1896,1896
12778,822.23,50,16.44,1897,1897
13893,821.1,21,39.1,1898,1898
13220,819.29,21,39.01,1899,1899
17764,818.82,75,10.92,1900,1900
16092,817.86,51,16.04,1901,1901
16943,816.73,33,24.75,1902,1902
15649,816.0,2,408.0,1903,1903
15399,815.77,50,16.32,1904,1904
14499,815.32,194,4.2,1905,1905
13280,814.86,85,9.59,1906,1906
16460,814.72,135,6.03,1907,1907
13811,814.5,13,62.65,1908,1908
18064,814.0,7,116.29,1909,1909
16600,813.52,62,13.12,1910,1910
16621,813.48,29,28.05,1911,1911
14421,813.11,27,30.12,1912,1912
15644,813.0,238,3.42,1913,1913
17980,811.45,30,27.05,1914,1914
16276,810.6,6,135.1,1915,1915
16624,810.57,48,16.89,1916,1916
13637,810.5,101,8.02,1917,1917
16891,809.7,203,3.99,1918,1918
17114,808.62,127,6.37,1919,1919
15533,807.57,83,9.73,1920,1920
12421,807.04,45,17.93,1921,1921
15952,806.57,91,8.86,1922,1922
13707,806.41,48,16.8,1923,1923
12434,806.14,50,16.12,1924,1924
16367,804.49,130,6.19,1925,1925
18248,804.02,47,17.11,1926,1926
12422,803.56,39,20.6,1927,1927
15831,801.76,68,11.79,1928,1928
18265,801.51,46,17.42,1929,1929
16806,801.49,103,7.78,1930,1930
15561,800.59,27,29.65,1931,1931
17905,800.24,34,23.54,1932,1932
13720,799.9,43,18.6,1933,1933
13030,799.48,99,8.08,1934,1934
17703,798.74,55,14.52,1935,1935
16438,798.35,132,6.05,1936,1936
13389,797.96,51,15.65,1937,1937
12701,797.71,53,15.05,1938,1938
17180,796.03,128,6.22,1939,1939
13336,795.12,51,15.59,1940,1940
15990,792.11,52,15.23,1941,1941
13167,791.33,65,12.17,1942,1942
14976,790.86,72,10.98,1943,1943
13016,789.89,47,16.81,1944,1944
16759,789.79,42,18.8,1945,1945
13329,789.0,17,46.41,1946,1946
14557,788.38,16,49.27,1947,1947
13212,788.08,142,5.55,1948,1948
13323,787.85,21,37.52,1949,1949
13884,787.6,59,13.35,1950,1950
16546,787.15,25,31.49,1951,1951
13109,786.54,47,16.73,1952,1952
12628,786.46,41,19.18,1953,1953
15806,784.58,31,25.31,1954,1954
15743,784.46,88,8.91,1955,1955
18136,784.33,38,20.64,1956,1956
17387,784.11,78,10.05,1957,1957
16054,783.9,70,11.2,1958,1958
17006,781.78,44,17.77,1959,1959
17341,781.36,183,4.27,1960,1960
15679,781.28,110,7.1,1961,1961
13583,781.03,53,14.74,1962,1962
16725,781.02,151,5.17,1963,1963
15239,780.59,49,15.93,1964,1964
17797,780.43,111,7.03,1965,1965
18228,779.9,30,26.0,1966,1966
12735,779.57,43,18.13,1967,1967
17411,778.94,41,19.0,1968,1968
13375,778.65,37,21.04,1969,1969
14815,778.5,53,14.69,1970,1970
17414,778.0,6,129.67,1971,1971
16505,777.6,4,194.4,1972,1972
13563,777.53,49,15.87,1973,1973
12425,777.2,36,21.59,1974,1974
15353,777.02,63,12.33,1975,1975
15618,776.85,45,17.26,1976,1976
13314,775.94,62,12.52,1977,1977
13341,775.85,42,18.47,1978,1978
14234,775.46,159,4.88,1979,1979
16825,775.18,28,27.69,1980,1980
15414,774.9,39,19.87,1981,1981
16043,773.99,39,19.85,1982,1982
15075,773.03,27,28.63,1983,1983
12965,771.91,109,7.08,1984,1984
17409,771.85,13,59.37,1985,1985
14662,771.17,168,4.59,1986,1986
16770,770.1,145,5.31,1987,1987
14412,770.03,43,17.91,1988,1988
16480,769.29,53,14.51,1989,1989
13356,768.24,42,18.29,1990,1990
17516,768.08,137,5.61,1991,1991
14550,765.62,48,15.95,1992,1992
14672,765.55,61,12.55,1993,1993
17695,765.34,35,21.87,1994,1994
14885,765.32,15,51.02,1995,1995
17268,763.64,6,127.27,1996,1996
17466,763.28,41,18.62,1997,1997
16470,762.39,170,4.48,1998,1998
15599,761.74,52,14.65,1999,1999
14883,761.59,53,14.37,2000,2000
16205,761.38,98,7.77,2001,2001
17425,759.17,43,17.66,2002,2002
16036,758.92,55,13.8,2003,2003
15568,758.29,53,14.31,2004,2004
12413,758.1,38,19.95,2005,2005
17979,757.71,146,5.19,2006,2006
17461,757.46,111,6.82,2007,2007
15223,755.75,20,37.79,2008,2008
13370,754.87,39,19.36,2009,2009
18104,754.64,38,19.86,2010,2010
13730,752.6,43,17.5,2011,2011
16256,752.43,13,57.88,2012,2012
12908,750.0,2,375.0,2013,2013
17146,749.78,35,21.42,2014,2014
14923,749.1,44,17.02,2015,2015
15074,748.87,42,17.83,2016,2016
15656,748.5,47,15.93,2017,2017
16859,747.81,52,14.38,2018,2018
13623,747.78,81,9.23,2019,2019
14201,747.44,37,20.2,2020,2020
16261,746.83,124,6.02,2021,2021
14050,746.36,54,13.82,2022,2022
17034,745.52,30,24.85,2023,2023
14790,745.06,46,16.2,2024,2024
13950,745.06,35,21.29,2024,2025
13236,744.85,36,20.69,2026,2026
13354,743.53,51,14.58,2027,2027
16730,743.11,82,9.06,2028,2028
12374,742.93,33,22.51,2029,2029
12465,742.19,47,15.79,2030,2030
13753,741.26,35,21.18,2031,2031
13900,740.95,43,17.23,2032,2032
17692,740.94,46,16.11,2033,2033
17974,740.79,179,4.14,2034,2034
15252,740.78,44,16.84,2035,2035
12603,739.2,2,369.6,2036,2036
14756,738.96,38,19.45,2037,2037
12976,738.6,22,33.57,2038,2038
15045,735.66,12,61.31,2039,2039
18156,734.94,140,5.25,2040,2040
15215,734.94,35,21.0,2040,2041
16362,734.77,81,9.07,2042,2042
16146,734.13,29,25.31,2043,2043
17812,732.16,141,5.19,2044,2044
13575,732.07,46,15.91,2045,2045
13736,731.9,191,3.83,2046,2046
16099,731.9,39,18.77,2046,2047
16491,731.5,39,18.76,2048,2048
14778,730.86,35,20.88,2049,2049
18035,730.4,53,13.78,2050,2050
12468,729.54,38,19.2,2051,2051
13077,729.27,112,6.51,2052,2052
17666,728.16,18,40.45,2053,2053
17888,726.05,67,10.84,2054,2054
14869,725.7,71,10.22,2055,2055
14055,725.64,10,72.56,2056,2056
16140,725.18,35,20.72,2057,2057
15584,725.11,123,5.9,2058,2058
12723,725.07,69,10.51,2059,2059
15636,724.76,25,28.99,2060,2060
12475,723.38,36,20.09,2061,2061
17521,723.21,45,16.07,2062,2062
15272,721.94,63,11.46,2063,2063
18062,720.52,27,26.69,2064,2064
16023,719.81,101,7.13,2065,2065
14179,719.78,165,4.36,2066,2066
14725,718.08,52,13.81,2067,2067
17884,717.45,117,6.13,2068,2068
15274,716.57,47,15.25,2069,2069
12535,716.35,34,21.07,2070,2070
15400,716.2,12,59.68,2071,2071
17029,716.0,2,358.0,2072,2072
15330,714.96,13,55.0,2073,2073
15757,714.42,45,15.88,2074,2074
12616,713.3,32,22.29,2075,2075
13169,712.88,13,54.84,2076,2076
13147,712.8,4,178.2,2077,2077
17761,712.78,19,37.51,2078,2078
13416,712.5,19,37.5,2079,2079
13587,712.4,8,89.05,2080,2080
17642,712.29,40,17.81,2081,2081
15855,712.24,80,8.9,2082,2082
13705,711.86,28,25.42,2083,2083
17179,711.79,80,8.9,2084,2084
13249,711.41,23,30.93,2085,2085
17472,710.29,181,3.92,2086,2086
14867,710.28,36,19.73,2087,2087
14127,709.71,44,16.13,2088,2088
16136,709.38,37,19.17,2089,2089
15951,708.22,41,17.27,2090,2090
16449,707.69,40,17.69,2091,2091
12453,707.09,43,16.44,2092,2092
16364,707.04,53,13.34,2093,2093
16309,706.57,42,16.82,2094,2094
14880,706.19,47,15.03,2095,2095
14126,706.13,15,47.08,2096,2096
15038,705.49,130,5.43,2097,2097
16015,705.39,182,3.88,2098,2098
16882,705.12,39,18.08,2099,2099
17934,704.25,21,33.54,2100,2100
12612,704.04,19,37.05,2101,2101
12883,703.47,42,16.75,2102,2102
18082,703.37,73,9.64,2103,2103
15103,703.36,35,20.1,2104,2104
15574,702.25,168,4.18,2105,2105
16997,702.0,12,58.5,2106,2106
14198,701.4,39,17.98,2107,2107
14356,701.23,33,21.25,2108,2108
17321,700.86,107,6.55,2109,2109
13238,700.73,31,22.6,2110,2110
17734,700.63,43,16.29,2111,2111
15800,699.08,119,5.87,2112,2112
13258,698.58,38,18.38,2113,2113
17423,698.41,26,26.86,2114,2114
17796,697.9,82,8.51,2115,2115
15053,697.79,71,9.83,2116,2116
14829,697.55,42,16.61,2117,2117
13596,697.04,166,4.2,2118,2118
15700,696.68,86,8.1,2119,2119
17397,696.41,92,7.57,2120,2120
14009,695.61,42,16.56,2121,2121
14959,695.42,59,11.79,2122,2122
15304,694.4,23,30.19,2123,2123
12925,694.05,45,15.42,2124,2124
14643,693.81,31,22.38,2125,2125
12410,693.33,26,26.67,2126,2126
13601,693.32,99,7.0,2127,2127
14111,692.85,10,69.29,2128,2128
17198,692.22,96,7.21,2129,2129
17733,692.19,35,19.78,2130,2130
13838,691.73,174,3.98,2131,2131
16212,690.34,41,16.84,2132,2132
18085,689.95,29,23.79,2133,2133
13023,689.9,40,17.25,2134,2134
15181,689.48,16,43.09,2135,2135
18196,689.13,141,4.89,2136,2136
17502,689.1,28,24.61,2137,2137
13799,688.86,39,17.66,2138,2138
16642,688.33,34,20.25,2139,2139
12658,686.05,36,19.06,2140,2140
16122,684.42,38,18.01,2141,2141
16495,684.41,97,7.06,2142,2142
15669,684.34,33,20.74,2143,2143
12942,683.9,75,9.12,2144,2144
17874,683.46,46,14.86,2145,2145
14222,683.17,41,16.66,2146,2146
12838,683.13,123,5.55,2147,2147
15582,682.91,44,15.52,2148,2148
13548,682.41,124,5.5,2149,2149
18135,681.91,20,34.1,2150,2150
12478,680.99,36,18.92,2151,2151
13524,680.18,27,25.19,2152,2152
16872,680.02,7,97.15,2153,2153
15322,679.68,42,16.18,2154,2154
13430,679.45,49,13.87,2155,2155
14788,679.44,30,22.65,2156,2156
17994,678.49,81,8.38,2157,2157
13925,678.25,41,16.54,2158,2158
13607,678.01,98,6.92,2159,2159
13388,677.1,35,19.35,2160,2160
13040,676.99,43,15.74,2161,2161
16377,676.2,5,135.24,2162,2162
15626,675.8,49,13.79,2163,2163
17462,675.69,27,25.03,2164,2164
13325,675.3,12,56.28,2165,2165
16418,675.27,102,6.62,2166,2166
13355,674.7,32,21.08,2167,2167
13464,674.68,41,16.46,2168,2168
17749,674.52,35,19.27,2169,2169
13951,674.45,39,17.29,2170,2170
14504,673.26,107,6.29,2171,2171
18121,673.1,32,21.03,2172,2172
14628,671.96,24,28.0,2173,2173
17883,671.77,145,4.63,2174,2174
12638,671.69,39,17.22,2175,2175
17299,669.11,57,11.74,2176,2176
12418,668.58,34,19.66,2177,2177
14342,668.56,21,31.84,2178,2178
13741,668.43,34,19.66,2179,2179
16383,668.36,102,6.55,2180,2180
15031,668.14,111,6.02,2181,2181
18022,668.11,191,3.5,2182,2182
16268,667.65,45,14.84,2183,2183
15969,666.1,20,33.31,2184,2184
17777,665.86,194,3.43,2185,2185
17105,665.78,90,7.4,2186,2186
16056,664.85,68,9.78,2187,2187
13963,664.54,35,18.99,2188,2188
16208,664.26,66,10.06,2189,2189
15643,664.0,33,20.12,2190,2190
14720,663.81,37,17.94,2191,2191
13240,663.65,67,9.91,2192,2192
16573,663.61,42,15.8,2193,2193
14451,662.59,109,6.08,2194,2194
16014,662.38,145,4.57,2195,2195
18218,662.08,21,31.53,2196,2196
16774,661.52,48,13.78,2197,2197
13028,661.32,45,14.7,2198,2198
14603,660.0,2,330.0,2199,2199
15492,659.46,35,18.84,2200,2200
13518,659.44,38,17.35,2201,2201
13759,659.41,25,26.38,2202,2202
16357,658.88,34,19.38,2203,2203
14150,658.64,26,25.33,2204,2204
17779,658.57,82,8.03,2205,2205
16696,657.9,10,65.79,2206,2206
12577,657.8,147,4.47,2207,2207
14818,657.8,48,13.7,2207,2208
15648,657.35,25,26.29,2209,2209
17459,657.3,111,5.92,2210,2210
15677,657.23,33,19.92,2211,2211
16157,656.69,18,36.48,2212,2212
13049,656.68,14,46.91,2213,2213
16708,656.63,27,24.32,2214,2214
16127,656.25,40,16.41,2215,2215
14894,655.75,23,28.51,2216,2216
